"Theme","Topic","Author","Posted","Link","Views_20230301_005654","Replies_20230301_005654","Views_20230301_023313","Replies_20230301_023313","Views_20230301_032819","Replies_20230301_032819","Views_20230301_041552","Replies_20230301_041552","Views_20230301_051329","Replies_20230301_051329","Views_20230301_061731","Replies_20230301_061731","Views_20230301_071344","Replies_20230301_071344","Views_20230301_081711","Replies_20230301_081711","Views_20230301_091458","Replies_20230301_091458","Views_20230301_101525","Replies_20230301_101525","Views_20230301_111252","Replies_20230301_111252","Views_20230301_122239","Replies_20230301_122239","Views_20230301_132453","Replies_20230301_132453","Views_20230301_141324","Replies_20230301_141324","Views_20230301_151424","Replies_20230301_151424","Views_20230301_161707","Replies_20230301_161707","Views_20230301_171332","Replies_20230301_171332","Views_20230301_181607","Replies_20230301_181607","Views_20230301_191217","Replies_20230301_191217","Views_20230301_201509","Replies_20230301_201509","Views_20230301_211303","Replies_20230301_211303","Views_20230301_221303","Replies_20230301_221303","Views_20230301_231429","Replies_20230301_231429","Views_20230302_005646","Replies_20230302_005646","Views_20230302_022810","Replies_20230302_022810","Views_20230302_032318","Replies_20230302_032318","Views_20230302_041601","Replies_20230302_041601","Views_20230302_051332","Replies_20230302_051332","Views_20230302_061643","Replies_20230302_061643","Views_20230302_071331","Replies_20230302_071331","Views_20230302_081701","Replies_20230302_081701","Views_20230302_091422","Replies_20230302_091422","Views_20230302_101516","Replies_20230302_101516","Views_20230302_111236","Replies_20230302_111236","Views_20230302_122106","Replies_20230302_122106","Views_20230302_132401","Replies_20230302_132401","Views_20230302_141342","Replies_20230302_141342","Views_20230302_151456","Replies_20230302_151456","Views_20230302_161657","Replies_20230302_161657","Views_20230302_171329","Replies_20230302_171329","Views_20230302_181652","Replies_20230302_181652","Views_20230302_191226","Replies_20230302_191226","Views_20230302_201448","Replies_20230302_201448","Views_20230302_211338","Replies_20230302_211338","Views_20230302_221257","Replies_20230302_221257","Views_20230302_231439","Replies_20230302_231439","Views_20230303_024309","Replies_20230303_024309","Views_20230303_042946","Replies_20230303_042946","Views_20230303_051831","Replies_20230303_051831","Views_20230303_061634","Replies_20230303_061634","Views_20230303_071323","Replies_20230303_071323","Views_20230303_081630","Replies_20230303_081630","Views_20230303_091411","Replies_20230303_091411","Views_20230303_101438","Replies_20230303_101438","Views_20230303_111206","Replies_20230303_111206","Views_20230303_122105","Replies_20230303_122105","Views_20230303_132234","Replies_20230303_132234","Views_20230303_141327","Replies_20230303_141327","Views_20230303_151412","Replies_20230303_151412","Views_20230303_161616","Replies_20230303_161616","Views_20230303_171255","Replies_20230303_171255","Views_20230303_181604","Replies_20230303_181604","Views_20230303_191216","Replies_20230303_191216","Views_20230303_201438","Replies_20230303_201438","Views_20230303_211135","Replies_20230303_211135","Views_20230303_221329","Replies_20230303_221329","Views_20230303_231355","Replies_20230303_231355","Views_20230304_004847","Replies_20230304_004847","Views_20230304_021856","Replies_20230304_021856","Views_20230304_031517","Replies_20230304_031517","Views_20230304_041524","Replies_20230304_041524","Views_20230304_051325","Replies_20230304_051325","Views_20230304_061524","Replies_20230304_061524","Views_20230304_071259","Replies_20230304_071259","Views_20230304_081553","Replies_20230304_081553","Views_20230304_091307","Replies_20230304_091307","Views_20230304_101322","Replies_20230304_101322","Views_20230304_111220","Replies_20230304_111220","Views_20230304_121940","Replies_20230304_121940","Views_20230304_131846","Replies_20230304_131846","Views_20230304_141244","Replies_20230304_141244","Views_20230304_151241","Replies_20230304_151241","Views_20230304_161456","Replies_20230304_161456","Views_20230304_171140","Replies_20230304_171140","Views_20230304_181455","Replies_20230304_181455","Views_20230304_191137","Replies_20230304_191137","Views_20230304_201325","Replies_20230304_201325"
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in YEMEN","Marie Lecuyer","2015-02-11","https://www.en-net.org/question/1618.aspx",8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA,8856,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in Yemen (Aden)","Michael ALVES","2015-08-28","https://www.en-net.org/question/1902.aspx",8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8966,NA,8966,NA,8966,NA,8966,NA,8966,NA,8966,NA,8966,NA,8966,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A NUTRITION COORDINATOR IN AFGHANISTAN !!!","Michael ALVES","2016-06-06","https://www.en-net.org/question/2508.aspx",8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA,8481,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT - SIERRA LEONE","Marie LECUYER","2015-03-20","https://www.en-net.org/question/1657.aspx",9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA,9355,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT in Sierra Leone","Marie Lecuyer","2014-02-27","https://www.en-net.org/question/1284.aspx",9002,NA,9002,NA,9002,NA,9002,NA,9002,NA,9002,NA,9002,NA,9002,NA,9002,NA,9002,NA,9002,NA,9002,NA,9002,NA,9002,NA,9003,NA,9003,NA,9003,NA,9003,NA,9003,NA,9004,NA,9004,NA,9004,NA,9004,NA,9004,NA,9004,NA,9006,NA,9006,NA,9006,NA,9006,NA,9006,NA,9006,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA,9008,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT in Sierra Leone","Marie Lecuyer","2014-05-14","https://www.en-net.org/question/1365.aspx",9341,NA,9341,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9342,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9343,NA,9344,NA,9344,NA,9344,NA,9344,NA,9344,NA,9344,NA,9344,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION TRAINING EXPERT in  AFGHANISTAN","Marie Lecuyer","2015-04-09","https://www.en-net.org/question/1679.aspx",8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8540,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA,8541,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITIONAL CAUSAL ANALYSIS EXPERT in ETHIOPIA","Michael ALVES","2015-09-02","https://www.en-net.org/question/1910.aspx",9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A PROGRAM MANAGER IN MAIDUGURI- NIGERIA","Anonymous 3817","2016-07-15","https://www.en-net.org/question/2554.aspx",8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8650,NA,8651,NA,8651,NA,8651,NA,8651,NA,8651,NA,8651,NA,8651,NA,8651,NA,8651,NA,8651,NA,8651,NA,8651,NA,8651,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA,8653,NA
"Announcements & Nutritionists needed","ACF is looking for A PSYCHOLOGIST - MENTAL HEALTH & CARE PRACTICES PROGRAMME MANAGER in Myanmar","Michael ALVES","2014-09-11","https://www.en-net.org/question/1478.aspx",9356,NA,9356,NA,9356,NA,9356,NA,9356,NA,9357,NA,9357,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9358,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9359,NA,9360,NA,9360,NA,9360,NA,9360,NA,9360,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA
"Announcements & Nutritionists needed","ACF is looking for a psychologist head of research project","Michael ALVES","2014-02-06","https://www.en-net.org/question/1266.aspx",8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8330,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA,8331,NA
"Announcements & Nutritionists needed","ACF is looking for A PSYCHOLOGIST MENTAL HEALTH AND CARE PRACTICES COORDINATOR in JORDAN","Marie Lecuyer","2014-06-16","https://www.en-net.org/question/1393.aspx",8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8699,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8700,NA,8701,NA,8701,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A ROVING NUTRITION & HEALTH EXPERT - ASIA","Michael ALVES","2016-11-16","https://www.en-net.org/question/2739.aspx",8734,NA,8734,NA,8734,NA,8734,NA,8735,NA,8735,NA,8735,NA,8735,NA,8735,NA,8735,NA,8735,NA,8735,NA,8735,NA,8735,NA,8735,NA,8735,NA,8736,NA,8736,NA,8736,NA,8736,NA,8736,NA,8736,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8737,NA,8738,NA,8738,NA,8738,NA,8738,NA,8739,NA,8739,NA,8740,NA,8740,NA,8740,NA,8740,NA,8740,NA,8740,NA,8740,NA,8740,NA,8742,NA
"Announcements & Nutritionists needed","ACF is looking for A SMART ROVING SURVEY PROGRAM MANAGER","Michael ALVES","2015-05-11","https://www.en-net.org/question/1725.aspx",9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA,9396,NA
"Announcements & Nutritionists needed","ACF is looking for A SQUEAC OFFICER in AFGHANISTAN","Marie Lecuyer","2014-05-21","https://www.en-net.org/question/1376.aspx",8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8392,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8393,NA,8394,NA,8396,NA,8396,NA,8396,NA,8396,NA,8396,NA,8396,NA,8396,NA
"Announcements & Nutritionists needed","ACF is looking for A SQUEAC OFFICER in Afghanistan","Michael ALVES","2015-06-30","https://www.en-net.org/question/1812.aspx",8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA,8439,NA
"Announcements & Nutritionists needed","ACF is looking for AN EXPERT EPIDEMIOLOGIST in LIBERIA","Marie Lecuyer","2014-12-17","https://www.en-net.org/question/1572.aspx",9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9190,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA,9192,NA
"Announcements & Nutritionists needed","ACF is looking for AN INFECTION PREVENTION AND CONTROL PROGRAM MANAGER - SIERRA LEONE","Marie Lecuyer","2015-01-26","https://www.en-net.org/question/1593.aspx",9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9009,NA,9010,NA,9010,NA,9010,NA,9010,NA,9010,NA,9010,NA,9010,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9013,NA,9013,NA,9013,NA,9013,NA,9013,NA,9013,NA,9013,NA,9013,NA,9013,NA,9013,NA,9013,NA
"Announcements & Nutritionists needed","ACF is looking for UN COORDINATEUR TECHNIQUE SANTE MATERNELLE ET INFANTILE ET NUTRITION (SMIN) (H/F) in Haiti","Michael ALVES","2015-07-01","https://www.en-net.org/question/1815.aspx",9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9269,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9270,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA,9271,NA
