"Theme","Topic","Author","Posted","Link","Views_20230822_004356","Replies_20230822_004356","Views_20230822_014849","Replies_20230822_014849","Views_20230822_022220","Replies_20230822_022220","Views_20230822_031714","Replies_20230822_031714","Views_20230822_041813","Replies_20230822_041813","Views_20230822_051618","Replies_20230822_051618","Views_20230822_061944","Replies_20230822_061944","Views_20230822_071624","Replies_20230822_071624","Views_20230822_081851","Replies_20230822_081851","Views_20230822_091735","Replies_20230822_091735","Views_20230822_101732","Replies_20230822_101732","Views_20230822_111513","Replies_20230822_111513","Views_20230822_122334","Replies_20230822_122334"
"Announcements & Nutritionists needed","Consultancy to Assess the Barriers and Enablers for Access to the Cash Transfer and SBCC Interventions in the CDGP Programme in Northern Nigeria","Ojochenemi Mercy Jibrin","2017-11-10","https://www.en-net.org/question/3115.aspx",8200,NA,8200,NA,8200,NA,8200,NA,8200,NA,8200,NA,8200,NA,8200,NA,8200,NA,8200,NA,8200,NA,8200,NA,8200,NA
"Announcements & Nutritionists needed","Consultancy to carry out CMAM Surge Approach Cost Effectiveness Analysis","Suzanne Fuhrman","2017-08-06","https://www.en-net.org/question/3017.aspx",8583,NA,8583,NA,8583,NA,8583,NA,8583,NA,8583,NA,8583,NA,8583,NA,8583,NA,8583,NA,8583,NA,8583,NA,8584,NA
"Announcements & Nutritionists needed","Consultancy to conduct SGBA of Maternal, Newborn, Child Programs in NIgeria - Nutrition International","Amina Atta","2021-08-24","https://www.en-net.org/question/4387.aspx",4455,NA,4455,NA,4455,NA,4455,NA,4455,NA,4455,NA,4455,NA,4455,NA,4455,NA,4455,NA,4455,NA,4455,NA,4455,NA
"Announcements & Nutritionists needed","Consultancy to develop a nutritional training in Haiti","Tamsin","2015-02-02","https://www.en-net.org/question/1605.aspx",9984,NA,9984,NA,9984,NA,9984,NA,9984,NA,9984,NA,9984,NA,9984,NA,9984,NA,9984,NA,9984,NA,9984,NA,9984,NA
"Announcements & Nutritionists needed","CONSULTANCY TO LEAD MODERATE WASTING INITIAITIVE","Jalaa Abdalrahman","2022-03-17","https://www.en-net.org/question/4516.aspx",2238,NA,2238,NA,2238,NA,2238,NA,2239,NA,2239,NA,2239,NA,2239,NA,2239,NA,2239,NA,2239,NA,2239,NA,2239,NA
"Announcements & Nutritionists needed","Consultancy UNICEF: Project Manager, Demand & Supply Information System,","Rie Hoffmann","2020-01-27","https://www.en-net.org/question/3838.aspx",4914,NA,4914,NA,4914,NA,4914,NA,4914,NA,4914,NA,4914,NA,4914,NA,4914,NA,4914,NA,4914,NA,4914,NA,4914,NA
"Announcements & Nutritionists needed","Consultancy: 5 weeks consultancy to update a survey database and conduct initial analysis","Rosalia Lorenzen","2015-08-03","https://www.en-net.org/question/1849.aspx",9714,NA,9714,NA,9714,NA,9714,NA,9714,NA,9714,NA,9714,NA,9714,NA,9715,NA,9715,NA,9715,NA,9715,NA,9715,NA
"Announcements & Nutritionists needed","Consultancy: Anthropometry expert - Ethiopia and Rwanda","Stacy Griswold","2022-05-20","https://www.en-net.org/question/4572.aspx",882,NA,882,NA,882,NA,882,NA,882,NA,882,NA,882,NA,882,NA,882,NA,882,NA,882,NA,882,NA,882,NA
"Announcements & Nutritionists needed","Consultancy: External Evaluation of CMAM Forum Phase Two: Consolidation and Expansion","Kristine Albrektsen","2014-10-14","https://www.en-net.org/question/1501.aspx",16059,NA,16059,NA,16059,NA,16059,NA,16059,NA,16059,NA,16059,NA,16059,NA,16059,NA,16059,NA,16059,NA,16059,NA,16059,NA
"Announcements & Nutritionists needed","Consultancy: Nutrition and health system landscape analysis- Bhutan","Kristen Kappos","2022-05-23","https://www.en-net.org/question/4575.aspx",845,NA,845,NA,845,NA,845,NA,845,NA,845,NA,845,NA,845,NA,845,NA,845,NA,845,NA,845,NA,845,NA
"Announcements & Nutritionists needed","Consultancy: Nutrition and health system landscape analysis- Maldives","Kristen Kappos","2022-05-23","https://www.en-net.org/question/4576.aspx",949,NA,949,NA,949,NA,949,NA,949,NA,949,NA,949,NA,949,NA,949,NA,949,NA,949,NA,949,NA,949,NA
"Announcements & Nutritionists needed","Consultancy: Nutrition and health system landscape analysis- Sri Lanka","Kristen Kappos","2022-05-23","https://www.en-net.org/question/4574.aspx",786,NA,787,NA,787,NA,787,NA,787,NA,787,NA,787,NA,787,NA,787,NA,787,NA,787,NA,787,NA,787,NA
"Announcements & Nutritionists needed","Consultancy: Reviewer (Copy Editor) for updated Global Surge (CMAM & Health) Operational Guide and Toolkit","Lucy Lafferty","2022-08-11","https://www.en-net.org/question/4651.aspx",1068,NA,1068,NA,1068,NA,1068,NA,1068,NA,1068,NA,1068,NA,1068,NA,1068,NA,1068,NA,1068,NA,1068,NA,1068,NA
"Announcements & Nutritionists needed","Consultant - Evaluation of the Multi-Sectoral Public Health Intervention","Andrew Miller","2017-10-05","https://www.en-net.org/question/3076.aspx",7939,NA,7939,NA,7939,NA,7940,NA,7940,NA,7940,NA,7940,NA,7940,NA,7940,NA,7940,NA,7940,NA,7940,NA,7940,NA
"Announcements & Nutritionists needed","Consultant - Final Evaluation Food Security - Sudan - Concern Worldwide","Regine Kopplow","2017-10-20","https://www.en-net.org/question/3094.aspx",8675,NA,8675,NA,8675,NA,8675,NA,8675,NA,8675,NA,8675,NA,8675,NA,8675,NA,8675,NA,8675,NA,8675,NA,8675,NA
"Announcements & Nutritionists needed","Consultant - HEALTH IN FOOD INSECURE CONTEXTS RAPID LITERATURE REVIEW","Gillian McKay","2022-12-12","https://www.en-net.org/question/4728.aspx",545,NA,546,NA,546,NA,546,NA,546,NA,546,NA,546,NA,546,NA,546,NA,546,NA,546,NA,546,NA,546,NA
"Announcements & Nutritionists needed","Consultant - Technical Evaluation of the WASH Programme","Andrew Miller","2017-10-05","https://www.en-net.org/question/3075.aspx",8178,NA,8178,NA,8178,NA,8178,NA,8178,NA,8178,NA,8178,NA,8179,NA,8179,NA,8179,NA,8179,NA,8179,NA,8179,NA
"Announcements & Nutritionists needed","Consultant – Evaluation of GOAL South Sudan Nutrition Impact and Positive Practice (NIPP) Circles","Nicki Connell","2013-11-04","https://www.en-net.org/question/1190.aspx",10411,NA,10411,NA,10411,NA,10411,NA,10411,NA,10411,NA,10411,NA,10411,NA,10411,NA,10411,NA,10411,NA,10411,NA,10411,NA
"Announcements & Nutritionists needed","Consultant (Research Analyst) for the Society for Implementation Science in Nutrition","Naomi Cahill","2018-08-28","https://www.en-net.org/question/3426.aspx",6477,NA,6477,NA,6477,NA,6477,NA,6477,NA,6477,NA,6477,NA,6478,NA,6478,NA,6478,NA,6478,NA,6478,NA,6478,NA
"Announcements & Nutritionists needed","Consultant Cost of Diet Analysis - Concern Worldwide","Regine Kopplow","2019-06-28","https://www.en-net.org/question/3710.aspx",6596,NA,6596,NA,6596,NA,6596,NA,6596,NA,6596,NA,6596,NA,6596,NA,6596,NA,6596,NA,6596,NA,6596,NA,6596,NA
"Announcements & Nutritionists needed","Consultant for Concern Worldwide CMAM Programme in Ethiopia","Regine Kopplow","2010-08-27","https://www.en-net.org/question/249.aspx",11953,NA,11953,NA,11953,NA,11953,NA,11954,NA,11954,NA,11954,NA,11954,NA,11954,NA,11954,NA,11954,NA,11954,NA,11954,NA
"Announcements & Nutritionists needed","Consultant for development of Infant Young Child Feeding (IYCF)-emergency(e) guidelines_ Pakistan.","Dr. Saba Shuja","2015-12-28","https://www.en-net.org/question/2312.aspx",10142,NA,10142,NA,10142,NA,10142,NA,10142,NA,10142,NA,10142,NA,10142,NA,10142,NA,10142,NA,10142,NA,10142,NA,10143,NA
"Announcements & Nutritionists needed","Consultant for Eleanor Crook Foundation: Develop and Finalise Strategic Plan 2019-2025","Nicki Connell","2018-08-09","https://www.en-net.org/question/3416.aspx",6789,NA,6789,NA,6789,NA,6789,NA,6789,NA,6789,NA,6789,NA,6790,NA,6790,NA,6790,NA,6790,NA,6790,NA,6790,NA
"Announcements & Nutritionists needed","Consultant for External Evaluation of Tech RRT program","Iris Bollemeijer","2017-11-03","https://www.en-net.org/question/3105.aspx",7721,NA,7721,NA,7721,NA,7721,NA,7721,NA,7721,NA,7721,NA,7721,NA,7721,NA,7721,NA,7721,NA,7721,NA,7721,NA
"Announcements & Nutritionists needed","Consultant for IYCFE assessment among refugees in transit in Europe.","Alexandra Rutishauser-Perera","2015-12-18","https://www.en-net.org/question/2304.aspx",9507,NA,9507,NA,9507,NA,9507,NA,9507,NA,9507,NA,9507,NA,9507,NA,9507,NA,9507,NA,9507,NA,9507,NA,9507,NA
"Announcements & Nutritionists needed","Consultant for the Evaluation of the Global Hunger Index (m/f)","Regine Kopplow","2020-01-19","https://www.en-net.org/question/3833.aspx",6040,NA,6040,NA,6040,NA,6040,NA,6040,NA,6040,NA,6040,NA,6040,NA,6040,NA,6040,NA,6040,NA,6040,NA,6040,NA
"Announcements & Nutritionists needed","Consultant in CMAM Bottleneck Analysis","ALEXANDRA RUTISHAUSER","2018-10-16","https://www.en-net.org/question/3473.aspx",5951,NA,5952,NA,5952,NA,5952,NA,5952,NA,5952,NA,5952,NA,5952,NA,5952,NA,5952,NA,5952,NA,5952,NA,5952,NA
"Announcements & Nutritionists needed","Consultant in leadership reinforcement","Alexandra Rutishauser-Perera","2018-10-04","https://www.en-net.org/question/3463.aspx",5907,NA,5907,NA,5907,NA,5907,NA,5908,NA,5908,NA,5908,NA,5908,NA,5908,NA,5908,NA,5908,NA,5908,NA,5908,NA
"Announcements & Nutritionists needed","CONSULTANT IN MODERATE ACUTE MALNUTRITION - SERVICE CONTRACT","Jalaa Abdalrahman","2023-08-17","https://www.en-net.org/question/4925.aspx",135,NA,138,NA,138,NA,138,NA,139,NA,140,NA,140,NA,140,NA,141,NA,142,NA,144,NA,146,NA,148,NA
"Announcements & Nutritionists needed","Consultant need for Nutrition Facilitator's Guide development","Leslie Koo","2014-05-02","https://www.en-net.org/question/1352.aspx",9493,NA,9493,NA,9493,NA,9493,NA,9493,NA,9493,NA,9493,NA,9493,NA,9493,NA,9493,NA,9493,NA,9493,NA,9493,NA
"Announcements & Nutritionists needed","Consultant needed for costing & cost-effectiveness modelling","Amy Mayberry","2019-08-20","https://www.en-net.org/question/3731.aspx",5344,NA,5344,NA,5344,NA,5344,NA,5344,NA,5344,NA,5344,NA,5344,NA,5344,NA,5344,NA,5344,NA,5344,NA,5344,NA
"Announcements & Nutritionists needed","Consultant needed for Link NCA nutrition response analysis guidance","Julien Morel","2015-03-30","https://www.en-net.org/question/1667.aspx",9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA
"Announcements & Nutritionists needed","Consultant needed for literature review on nutrition surveillance and early warning","MERIAM Project Consortium- AAH USA","2017-04-03","https://www.en-net.org/question/2880.aspx",8678,NA,8678,NA,8678,NA,8678,NA,8678,NA,8678,NA,8678,NA,8678,NA,8678,NA,8678,NA,8678,NA,8678,NA,8678,NA
"Announcements & Nutritionists needed","Consultant needed for micronutrient data case studies","Megan Bourassa","2022-07-26","https://www.en-net.org/question/4637.aspx",830,NA,830,NA,830,NA,830,NA,830,NA,830,NA,830,NA,830,NA,830,NA,830,NA,830,NA,830,NA,830,NA
"Announcements & Nutritionists needed","Consultant needed for review of IYCF counseling and training material for Somalia","Erin McCloskey-Rebelo","2012-11-21","https://www.en-net.org/question/908.aspx",10442,NA,10442,NA,10442,NA,10442,NA,10442,NA,10442,NA,10442,NA,10442,NA,10443,NA,10443,NA,10443,NA,10443,NA,10444,NA
"Announcements & Nutritionists needed","Consultant needed for root cause analysis of micronutrient data","Megan Bourassa","2022-07-26","https://www.en-net.org/question/4638.aspx",975,NA,975,NA,975,NA,975,NA,975,NA,975,NA,975,NA,975,NA,975,NA,975,NA,975,NA,975,NA,975,NA
"Announcements & Nutritionists needed","Consultant needed for scoping study to inform capacity building and institutionalisation strategy (LinkNCA)","Julien Morel","2015-10-23","https://www.en-net.org/question/2224.aspx",9628,NA,9628,NA,9628,NA,9628,NA,9628,NA,9628,NA,9628,NA,9628,NA,9628,NA,9628,NA,9628,NA,9628,NA,9628,NA
"Announcements & Nutritionists needed","Consultant Needed for Stunting Prevention Project","Anonymous 2865","2015-03-16","https://www.en-net.org/question/1648.aspx",9936,NA,9936,NA,9936,NA,9936,NA,9936,NA,9936,NA,9936,NA,9936,NA,9936,NA,9937,NA,9937,NA,9938,NA,9938,NA
"Announcements & Nutritionists needed","Consultant Needed to help with Curriculum Development","Naomi Cahill","2018-08-13","https://www.en-net.org/question/3419.aspx",6049,NA,6049,NA,6049,NA,6049,NA,6049,NA,6049,NA,6049,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA,6050,NA
"Announcements & Nutritionists needed","Consultant roster for Nutrition Cluster partners in CMAM","Isabelle Modigell","2019-06-06","https://www.en-net.org/question/3684.aspx",6298,NA,6298,NA,6299,NA,6299,NA,6299,NA,6299,NA,6299,NA,6299,NA,6299,NA,6299,NA,6300,NA,6300,NA,6300,NA
"Announcements & Nutritionists needed","Consultant roster for Nutrition Cluster partners in Integrated nutrition-specific and nutrition-sensitive interventions","Isabelle Modigell","2019-06-06","https://www.en-net.org/question/3686.aspx",6257,NA,6257,NA,6257,NA,6257,NA,6257,NA,6257,NA,6257,NA,6258,NA,6259,NA,6259,NA,6259,NA,6259,NA,6259,NA
"Announcements & Nutritionists needed","Consultant roster for Nutrition Cluster partners in Micronutrient supplementation in emergencies","Isabelle Modigell","2019-06-06","https://www.en-net.org/question/3683.aspx",6234,NA,6234,NA,6234,NA,6234,NA,6234,NA,6234,NA,6234,NA,6234,NA,6234,NA,6234,NA,6234,NA,6234,NA,6234,NA
"Announcements & Nutritionists needed","Consultant roster for Nutrition Cluster partners in Needs Assessment and Analysis for Nutrition Outcomes","Isabelle Modigell","2019-06-06","https://www.en-net.org/question/3687.aspx",6390,NA,6390,NA,6390,NA,6390,NA,6390,NA,6390,NA,6390,NA,6390,NA,6390,NA,6390,NA,6390,NA,6390,NA,6390,NA
"Announcements & Nutritionists needed","Consultant to conduct Nutrition Causal Analysis in drought affected districts, in Sindh province- Pakistan","Dr. Saba Shuja","2015-12-21","https://www.en-net.org/question/2307.aspx",9666,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA
"Announcements & Nutritionists needed","Consultant to evaluate health-nutrition programme DRC (Concern)","Kate Golden","2022-07-20","https://www.en-net.org/question/4631.aspx",942,NA,942,NA,942,NA,942,NA,942,NA,942,NA,942,NA,942,NA,942,NA,942,NA,942,NA,942,NA,942,NA
"Announcements & Nutritionists needed","Consultant to join OPML Nutrition Portfolio","Tamsin","2015-04-01","https://www.en-net.org/question/1671.aspx",9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA,9145,NA
"Announcements & Nutritionists needed","Consultant-Global Nutrition Cluster Coordination 13-137","Anonymous 2279","2013-05-30","https://www.en-net.org/question/1058.aspx",9915,NA,9915,NA,9915,NA,9915,NA,9916,NA,9917,NA,9917,NA,9917,NA,9917,NA,9917,NA,9917,NA,9917,NA,9917,NA
"Announcements & Nutritionists needed","Consultant-Nutrition Cluster Coordinator 13-137","Anonymous 1494","2013-03-19","https://www.en-net.org/question/996.aspx",9607,NA,9607,NA,9607,NA,9607,NA,9607,NA,9607,NA,9607,NA,9607,NA,9607,NA,9608,NA,9608,NA,9608,NA,9608,NA
"Announcements & Nutritionists needed","Consultant(s) needed: Review of GNC Handbook","Nicki Connell","2015-10-05","https://www.en-net.org/question/1947.aspx",11039,NA,11039,NA,11039,NA,11039,NA,11039,NA,11039,NA,11039,NA,11039,NA,11039,NA,11039,NA,11039,NA,11039,NA,11039,NA
"Announcements & Nutritionists needed","Consultants needed to support Kabul Medical University and Ghazanfar Institute of Health Sciences Afghanistan to upgrade nutrition curricula","Aileen Robertson","2016-02-16","https://www.en-net.org/question/2363.aspx",9216,NA,9216,NA,9216,NA,9216,NA,9216,NA,9217,NA,9217,NA,9217,NA,9217,NA,9217,NA,9217,NA,9217,NA,9217,NA
"Announcements & Nutritionists needed","Consulting opportunity in Punjab, Pakistan","Nutrition International - NTEAM","2020-03-20","https://www.en-net.org/question/3891.aspx",5106,NA,5106,NA,5106,NA,5106,NA,5106,NA,5106,NA,5106,NA,5106,NA,5106,NA,5106,NA,5106,NA,5106,NA,5106,NA
"Announcements & Nutritionists needed","Consulting opportunity to provide technical assistance to the Government of Pakistan to formulate that National Food Fortification Act and Rules of Business","Nutrition International - NTEAM","2020-07-09","https://www.en-net.org/question/4027.aspx",4926,NA,4926,NA,4926,NA,4926,NA,4926,NA,4926,NA,4926,NA,4926,NA,4926,NA,4926,NA,4926,NA,4926,NA,4926,NA
"Announcements & Nutritionists needed","Consulting opportunity to provide technical assistance to the Government of Pakistan to formulate that National Food Fortification Act and Rules of Business","Nutrition International - NTEAM","2020-09-16","https://www.en-net.org/question/4083.aspx",5021,NA,5021,NA,5021,NA,5021,NA,5021,NA,5021,NA,5021,NA,5021,NA,5021,NA,5021,NA,5021,NA,5021,NA,5021,NA
"Announcements & Nutritionists needed","Consulting opportunity to support implementation of a regional nutrition knowledge sharing platform","Nutrition International - NTEAM","2020-05-27","https://www.en-net.org/question/3993.aspx",5430,NA,5430,NA,5430,NA,5430,NA,5430,NA,5430,NA,5430,NA,5430,NA,5430,NA,5430,NA,5430,NA,5430,NA,5430,NA
"Announcements & Nutritionists needed","Consulting opportunity with Nutrition International in Ethiopia and Kenya","Nutrition International - NTEAM","2018-03-21","https://www.en-net.org/question/3268.aspx",7457,NA,7457,NA,7457,NA,7457,NA,7457,NA,7457,NA,7457,NA,7457,NA,7457,NA,7457,NA,7457,NA,7457,NA,7457,NA
"Announcements & Nutritionists needed","Consulting opportunity with Nutrition International-TAN in Ethiopia","Nutrition International - NTEAM","2018-04-09","https://www.en-net.org/question/3285.aspx",7503,NA,7503,NA,7503,NA,7503,NA,7503,NA,7503,NA,7503,NA,7503,NA,7503,NA,7503,NA,7503,NA,7503,NA,7504,NA
"Announcements & Nutritionists needed","CONSULTORIA SOBRE O APOIO DO MAMI E DA IYCF-E A MOÇAMBIQUE""                                     CONSULTANCY ON MAMI AND IYCF-E SUPPORT TO MOZAMBIQUE","Jalaa Abdalrahman","2022-09-30","https://www.en-net.org/question/4684.aspx",795,NA,795,NA,795,NA,795,NA,795,NA,795,NA,795,NA,798,NA,798,NA,798,NA,798,NA,798,NA,798,NA
"Announcements & Nutritionists needed","Contact of experts in nutrition mentorship/coaching programme development","Marlene","2020-11-12","https://www.en-net.org/question/4130.aspx",8033,NA,8033,NA,8033,NA,8033,NA,8033,NA,8033,NA,8033,NA,8033,NA,8033,NA,8033,NA,8033,NA,8033,NA,8033,NA
"Announcements & Nutritionists needed","COOPI is seeking a Nutrition Coordinator for Mali","COOPI","2016-03-18","https://www.en-net.org/question/2412.aspx",10515,NA,10515,NA,10515,NA,10515,NA,10515,NA,10516,NA,10516,NA,10516,NA,10516,NA,10516,NA,10516,NA,10516,NA,10516,NA
"Announcements & Nutritionists needed","COORDINADOR DE ACCION HUMANITARIA Y GESTION DE DESASTRES -Bolivia/Paraguay-","Silvina Campanini","2012-12-03","https://www.en-net.org/question/922.aspx",10545,NA,10545,NA,10545,NA,10546,NA,10546,NA,10546,NA,10546,NA,10546,NA,10546,NA,10546,NA,10546,NA,10546,NA,10546,NA
"Announcements & Nutritionists needed","COORDINADOR DE AYUDA HUMANITARIA Y GESTION DE DESASTRES -Bolivia/Paraguay-","Silvina Campanini","2012-11-28","https://www.en-net.org/question/915.aspx",10041,NA,10041,NA,10041,NA,10041,NA,10041,NA,10041,NA,10041,NA,10041,NA,10041,NA,10041,NA,10041,NA,10041,NA,10042,NA
"Announcements & Nutritionists needed","Coordinateur Nutrition - IRC Mali (8 mois)","Casie Tesfai","2014-01-06","https://www.en-net.org/question/1236.aspx",10407,NA,10407,NA,10407,NA,10407,NA,10407,NA,10407,NA,10407,NA,10407,NA,10407,NA,10407,NA,10407,NA,10407,NA,10407,NA
"Announcements & Nutritionists needed","Coordinateur Sécurité Alimentaire","Anonymous 1271","2012-03-29","https://www.en-net.org/question/680.aspx",9227,NA,9227,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA
"Announcements & Nutritionists needed","Coordinateur/trice Nutrition - Niger","COOPI - Cooperazione Internazionale","2020-05-08","https://www.en-net.org/question/3980.aspx",5176,NA,5176,NA,5176,NA,5176,NA,5176,NA,5176,NA,5176,NA,5176,NA,5176,NA,5176,NA,5176,NA,5176,NA,5176,NA
"Announcements & Nutritionists needed","Coordinator Field Research (Outside U.S.)","Anonymous 5128","2017-03-31","https://www.en-net.org/question/2876.aspx",8558,NA,8558,NA,8558,NA,8558,NA,8558,NA,8558,NA,8558,NA,8558,NA,8558,NA,8558,NA,8558,NA,8558,NA,8558,NA
"Announcements & Nutritionists needed","COORDINATOR FOR QUALITY ASSURANCE OF NUTRITIONAL PRODUCTS AND FOOD (M / F), Paris, 17th","Action Contre la Faim France","2019-07-24","https://www.en-net.org/question/3723.aspx",5764,NA,5764,NA,5764,NA,5764,NA,5764,NA,5764,NA,5764,NA,5764,NA,5764,NA,5764,NA,5764,NA,5764,NA,5764,NA
"Announcements & Nutritionists needed","CORTASAM launches Landscape Review on completed, ongoing, and planned research in their priority research areas for acute malnutrition","Abhilasha (Vini) Vaid","2020-03-17","https://www.en-net.org/question/3887.aspx",5508,NA,5508,NA,5508,NA,5508,NA,5508,NA,5508,NA,5508,NA,5508,NA,5508,NA,5508,NA,5508,NA,5508,NA,5508,NA
"Announcements & Nutritionists needed","CORTASAM launches Landscape Review on completed, ongoing, and planned research in their priority research areas for acute malnutrition","Abhilasha (Vini) Vaid","2020-04-21","https://www.en-net.org/question/3954.aspx",5362,NA,5362,NA,5362,NA,5362,NA,5362,NA,5362,NA,5362,NA,5362,NA,5363,NA,5363,NA,5363,NA,5363,NA,5363,NA
