"Theme","Topic","Author","Posted","Link","Views_20220308_003036","Replies_20220308_003036","Views_20220308_020340","Replies_20220308_020340","Views_20220308_041112","Replies_20220308_041112"
"Announcements & Nutritionists needed","Official launch of the GNC/GTAM guidance on the cash and voucher assistance for NiE","Office ENN","2020-08-17","https://www.en-net.org/question/4064.aspx",3046,NA,3047,NA,3049,NA
"Announcements & Nutritionists needed","OFFRE D'EMPLOI : PHARMACIEN REFERENT (H/F) - ACF PARIS","Anonymous 3562","2016-03-07","https://www.en-net.org/question/2391.aspx",6890,NA,6891,NA,6893,NA
"Announcements & Nutritionists needed","Online event: Learning on capacity building for CSOs working on Nutrition in Uganda","Marlene","2021-05-20","https://www.en-net.org/question/4303.aspx",2148,NA,2149,NA,2152,NA
"Announcements & Nutritionists needed","Online public consultation - Draft of the Global Action Plan (GAP) on child wasting","Tamsin Walters","2020-01-31","https://www.en-net.org/question/3842.aspx",4185,NA,4186,NA,4188,NA
"Announcements & Nutritionists needed","Online survey on health research priorities  - commissioned by DFID. Opportunity to ensure nutrition priorities are included","Tamsin Walters","2015-06-08","https://www.en-net.org/question/1777.aspx",7092,NA,7094,NA,7096,NA
"Announcements & Nutritionists needed","Open call for concept memos: Development of innovative imaging or other technologies to measure individual dietary intake RFP","Florencia Vasta","2016-06-20","https://www.en-net.org/question/2529.aspx",7437,NA,7438,NA,7441,NA
"Announcements & Nutritionists needed","OPM is Seeking a HEALTH ECONOMIST - NUTRITION FINANCING CONSULTANT","Raissa Sawane","2016-03-11","https://www.en-net.org/question/2402.aspx",7517,NA,7518,NA,7520,NA
"Announcements & Nutritionists needed","OPM is seeking a Monitoring & Evaluation of Nutrition and Food Security Consultant","Raissa Sawane","2016-03-11","https://www.en-net.org/question/2401.aspx",7200,NA,7201,NA,7203,NA
"Announcements & Nutritionists needed","Opportunities with Nutrition International-TAN in Bangladesh","Tamsin Walters","2018-03-15","https://www.en-net.org/question/3263.aspx",4920,NA,4921,NA,4923,NA
"Announcements & Nutritionists needed","Opportunity Consulting with Nutrition International in Niger","Nutrition International - NTEAM","2018-03-23","https://www.en-net.org/question/3272.aspx",5648,NA,5649,NA,5651,NA
"Announcements & Nutritionists needed","Opportunity for experienced Nutritionist in Niger","David Kilcline","2015-04-15","https://www.en-net.org/question/1688.aspx",7043,NA,7044,NA,7046,NA
"Announcements & Nutritionists needed","Opportunity with FAO First Programme Myanmar","Tamsin Walters","2018-03-23","https://www.en-net.org/question/3270.aspx",5046,NA,5047,NA,5049,NA
"Announcements & Nutritionists needed","Opportunity: Exhibition Booths and 'NED Talks' - CMAM Conference","Jessica Worsdale","2021-03-02","https://www.en-net.org/question/4224.aspx",2295,NA,2296,NA,2299,NA
"Announcements & Nutritionists needed","OXFAM is looking for an EFSVL NUTRITION RESEARCH ADVISOR, for SOUTH SUDAN","Anonymous 8961","2017-06-08","https://www.en-net.org/question/2955.aspx",6427,NA,6428,NA,6433,NA
"Announcements & Nutritionists needed","Oxfam Novib is looking for a Gender and Nutrition research consultant","Sanne Bakker","2017-08-04","https://www.en-net.org/question/3014.aspx",6194,NA,6195,NA,6197,NA
"Announcements & Nutritionists needed","Panel discussion 5th December: Influence or information? Advertising & healthcare professionals","Tamsin Walters","2019-11-26","https://www.en-net.org/question/3807.aspx",7033,NA,7034,NA,7036,NA
"Announcements & Nutritionists needed","Part-time Principal Nutrition Adviser vacancy","Eva Rahman","2012-09-05","https://www.en-net.org/question/829.aspx",7234,NA,7235,NA,7237,NA
"Announcements & Nutritionists needed","Participants needed: Cost of the Diet Survey","Amy Deptford","2019-10-24","https://www.en-net.org/question/3784.aspx",3672,NA,3673,NA,3675,NA
"Announcements & Nutritionists needed","Plan International Germany seeking Food and Nutrition Security Specialist in DRM - German-speaking","Julia Garz","2018-02-27","https://www.en-net.org/question/3250.aspx",5120,NA,5121,NA,5123,NA
"Announcements & Nutritionists needed","Please inform me if there is any conference/Workshop related to mother and child health and Nutrition being held in USA and Canada","Muhammad Asim","2018-04-18","https://www.en-net.org/question/3292.aspx",4458,NA,4460,NA,4462,NA
"Announcements & Nutritionists needed","POLICY COORDINATOR, SIERRA LEONE (IPA/JPAL PARTNERSHIP)","Anonymous 675","2015-10-27","https://www.en-net.org/question/2229.aspx",7372,NA,7373,NA,7375,NA
"Announcements & Nutritionists needed","Position in SUN Movement Secretariat - Communication Specialist","Tamsin Walters","2016-04-06","https://www.en-net.org/question/2434.aspx",6756,NA,6757,NA,6761,NA
"Announcements & Nutritionists needed","Positions with Eleanor Crook Foundation","Tamsin Walters","2022-02-15","https://www.en-net.org/question/4495.aspx",751,NA,752,NA,754,NA
"Announcements & Nutritionists needed","Possibilité d'emploi dans le monde entier pour un gestionnaire de programme de Nutrition avec International Medical Corps","LaToya DeLoach","2011-05-11","https://www.en-net.org/question/426.aspx",6780,NA,6781,NA,6783,NA
"Announcements & Nutritionists needed","Possibilité d'emploi nutritionniste avec International Medical Corps situé au Tchad","LaToya DeLoach","2011-05-11","https://www.en-net.org/question/424.aspx",7402,NA,7403,NA,7405,NA
"Announcements & Nutritionists needed","Possibilités accrues de support Tech RRT pour organisations individuelles","Andi Kendle","2017-09-25","https://www.en-net.org/question/3064.aspx",5857,NA,5858,NA,5860,NA
"Announcements & Nutritionists needed","Power of Nutrition vacancy: Senior Nutrition Governance and Systems Reform Specialist","Anna Thornley, HR Manager","2017-09-12","https://www.en-net.org/question/3049.aspx",5958,NA,5959,NA,5961,NA
"Announcements & Nutritionists needed","Present your agriculture/food systems/nutrition research at our upcoming ANH2021 conference","Sylvia Levy","2021-02-09","https://www.en-net.org/question/4201.aspx",2891,NA,2892,NA,2894,NA
"Announcements & Nutritionists needed","Priorities for guidelines on management of child obesity","Tamsin Walters","2021-02-25","https://www.en-net.org/question/4217.aspx",2323,NA,2324,NA,2326,NA
"Announcements & Nutritionists needed","Program Coordinator, OTP Nutrition, Yida, South Sudan (1742)","Rebecca Jane Cooper","2013-08-20","https://www.en-net.org/question/1122.aspx",8100,NA,8101,NA,8103,NA
"Announcements & Nutritionists needed","Programme Manager","Joseph Galabuzi","2018-10-01","https://www.en-net.org/question/3461.aspx",4227,NA,4228,NA,4230,NA
"Announcements & Nutritionists needed","Programme Manager","Joseph Galabuzi","2018-11-02","https://www.en-net.org/question/3485.aspx",4105,NA,4106,NA,4108,NA
"Announcements & Nutritionists needed","Programme Manager","Joseph Galabuzi","2019-05-29","https://www.en-net.org/question/3671.aspx",3518,NA,3519,NA,3521,NA
"Announcements & Nutritionists needed","Programme Manager","Joseph Galabuzi","2019-06-13","https://www.en-net.org/question/3697.aspx",3569,NA,3570,NA,3573,NA
"Announcements & Nutritionists needed","Programme Manager (Maternity cover)","Joseph Galabuzi","2018-10-01","https://www.en-net.org/question/3460.aspx",4043,NA,4044,NA,4046,NA
"Announcements & Nutritionists needed","Programme Manager (Maternity cover)","Joseph Galabuzi","2019-05-29","https://www.en-net.org/question/3672.aspx",3555,NA,3556,NA,3558,NA
"Announcements & Nutritionists needed","Programme Manager (Maternity cover)","Joseph Galabuzi","2019-06-13","https://www.en-net.org/question/3698.aspx",3644,NA,3645,NA,3647,NA
"Announcements & Nutritionists needed","Programme Manager Nutrition - Concern DRC","Regine Kopplow","2020-03-12","https://www.en-net.org/question/3877.aspx",3670,NA,3671,NA,3675,NA
"Announcements & Nutritionists needed","Programme Officer Nutrition - Concern DRC","Regine Kopplow","2020-03-12","https://www.en-net.org/question/3876.aspx",3411,NA,3412,NA,3416,NA
"Announcements & Nutritionists needed","Programme Support Officer - Rohingya Crisis - Concern Worldwide","Regine Kopplow","2018-07-17","https://www.en-net.org/question/3387.aspx",6303,NA,6304,NA,6306,NA
"Announcements & Nutritionists needed","Progressio is recruiting for a Communications and Advocacy Adviser placement, based in Malawi, working on nutrition","Georgina Nicoli","2015-10-23","https://www.en-net.org/question/2225.aspx",7464,NA,7465,NA,7467,NA
"Announcements & Nutritionists needed","Project Assistant for ENN","Office ENN","2016-04-29","https://www.en-net.org/question/2473.aspx",6906,NA,6907,NA,6909,NA
"Announcements & Nutritionists needed","Project Coordinator, Concern Worldwide Zambia, for the Female Youths Livelihood and Nutrition Enhancement Project","Regine Kopplow","2015-08-10","https://www.en-net.org/question/1858.aspx",7623,NA,7624,NA,7626,NA
"Announcements & Nutritionists needed","Project Coordinator, Zambia Female Youths Livelihood and Nutrition Enhancement Project","Ciara Passmore","2015-08-11","https://www.en-net.org/question/1860.aspx",7198,NA,7199,NA,7201,NA
"Announcements & Nutritionists needed","Project Director Opportunity in Sudan with International Medical Corps","LaToya DeLoach","2011-05-24","https://www.en-net.org/question/438.aspx",7274,NA,7275,NA,7277,NA
"Announcements & Nutritionists needed","Project Manager for Sudan (m/f) Dafur, The Sudan","Anonymous 1523","2012-07-20","https://www.en-net.org/question/787.aspx",7101,NA,7102,NA,7104,NA
"Announcements & Nutritionists needed","Project Manager for the SUNKM project (part-time)","ENN","2018-05-25","https://www.en-net.org/question/3332.aspx",4490,NA,4491,NA,4493,NA
"Announcements & Nutritionists needed","Project Manager, Bangladesh Nutrition Initiative Project, World Vision","Colleen Emary","2013-03-13","https://www.en-net.org/question/989.aspx",7612,NA,7614,NA,7617,NA
"Announcements & Nutritionists needed","Project Manager/ Analyst - Nutrition/Malnutrition London based (some travel)","Tristan Shirley","2019-05-30","https://www.en-net.org/question/3678.aspx",3599,NA,3600,NA,3603,NA
"Announcements & Nutritionists needed","ProPAN Consultant","Erin McCloskey-Rebelo","2015-02-17","https://www.en-net.org/question/1622.aspx",7431,NA,7433,NA,7435,NA
"Announcements & Nutritionists needed","Public Health Nutrition Technical Advisor- Haiti  13-132","Anonymous 1494","2013-03-15","https://www.en-net.org/question/993.aspx",7075,NA,7077,NA,7079,NA
"Announcements & Nutritionists needed","Public Health Nutrition Technical Advisor- Haiti 13-132","Anonymous 2279","2013-05-30","https://www.en-net.org/question/1059.aspx",7079,NA,7080,NA,7082,NA
"Announcements & Nutritionists needed","Public Health Nutritionist postion at OPM (UK)","Raissa Sawane","2016-03-11","https://www.en-net.org/question/2400.aspx",7925,NA,7926,NA,7928,NA
"Announcements & Nutritionists needed","R4ACT Report:  Impacts of Cash on Nutrition Outcomes","Action Contre la Faim Knowledge Lab","2018-06-22","https://www.en-net.org/question/3366.aspx",4348,NA,4349,NA,4351,NA
"Announcements & Nutritionists needed","R4ACT WASH and Severe Acute Malnutrition Consultancy","Action Contre la Faim Knowledge Lab","2018-07-25","https://www.en-net.org/question/3392.aspx",4561,NA,4562,NA,4564,NA
"Announcements & Nutritionists needed","R4D is recruiting for the new position of Ethiopia Country Director","Tamsin Walters","2017-12-04","https://www.en-net.org/question/3159.aspx",5415,NA,5416,NA,5418,NA
"Announcements & Nutritionists needed","R4D seeks a Measurement, Implementation Research, and Learning (MIRL) Director","Tamsin Walters","2018-09-20","https://www.en-net.org/question/3451.aspx",3987,NA,3988,NA,3990,NA
"Announcements & Nutritionists needed","Rapid Socio Cultural Assessment (RSCA) Manager (Dadu district, Sindh province, Pakistan)","Anonymous 2278","2013-05-31","https://www.en-net.org/question/1063.aspx",7052,NA,7053,NA,7055,NA
"Announcements & Nutritionists needed","Re-advertised - Humanitarian Nutrition Advisor/ Tech-RRT (IYCF-E)","Megan","2019-03-12","https://www.en-net.org/question/3592.aspx",3842,NA,3844,NA,3846,NA
"Announcements & Nutritionists needed","REACH Initiative is looking for a Nutrition Assessment Officer for South Sudan","Saeed Rahman","2020-12-06","https://www.en-net.org/question/4148.aspx",2771,NA,2772,NA,2774,NA
"Announcements & Nutritionists needed","REACH Initiative is looking for a Nutrition Assessment Officer in Nigeria","Saeed Rahman","2021-01-09","https://www.en-net.org/question/4177.aspx",2537,NA,2538,NA,2540,NA
"Announcements & Nutritionists needed","Recommended Conferences","Anonymous 3900","2016-08-29","https://www.en-net.org/question/2609.aspx",7017,NA,7019,NA,7021,NA
"Announcements & Nutritionists needed","Recruiting a Complementary Feeding in Emergencies Consultant - USAID Advancing Nutrition","Helen Aufderheide","2021-06-28","https://www.en-net.org/question/4343.aspx",2213,NA,2214,NA,2216,NA
"Announcements & Nutritionists needed","Recruiting Consultant to conduct a Maternal New-born and Child Health and Nutrition (MNCHN) Systems Assessment","Marlene","2020-10-26","https://www.en-net.org/question/4115.aspx",2854,NA,2855,NA,2857,NA
"Announcements & Nutritionists needed","Recruiting consultant to support the assessment of nutritional biomarkers in Senegal","Nutrition International - NTEAM","2020-09-01","https://www.en-net.org/question/4074.aspx",2893,NA,2894,NA,2897,NA
"Announcements & Nutritionists needed","Recruiting consultants for technical assistance opportunity in Pakistan","Nutrition International - NTEAM","2019-07-03","https://www.en-net.org/question/3711.aspx",3668,NA,3669,NA,3672,NA
"Announcements & Nutritionists needed","Recruiting five consultants to undertake assessments of technical assistance delivered under NTEAM’s TAN project  in Kenya, Ethiopia, Mozambique, Pakistan and Bangladesh","Nutrition International - NTEAM","2020-09-01","https://www.en-net.org/question/4073.aspx",3535,NA,3536,NA,3538,NA
"Announcements & Nutritionists needed","Recruiting for consultacy in Bangladesh: BGD-03 - Operationalization of National Plan of Action for Nutrition-2 (NPAN2)","Nutrition International - NTEAM","2018-07-04","https://www.en-net.org/question/3375.aspx",4214,NA,4215,NA,4217,NA
"Announcements & Nutritionists needed","Recruiting for consultacy in Pakistan: PAK-06 - Support SUN Academia & Research Network (SUNAR)","Nutrition International - NTEAM","2018-07-04","https://www.en-net.org/question/3374.aspx",4049,NA,4050,NA,4052,NA
"Announcements & Nutritionists needed","Recruiting for Consultancy in Burkina Faso: BFA-02 - Design of Multisectoral Coordination Tools and Mechanisms for Nutrition in Burkina Faso","Nutrition International - NTEAM","2018-06-05","https://www.en-net.org/question/3346.aspx",4595,NA,4596,NA,4598,NA
"Announcements & Nutritionists needed","Recruiting for consultancy in DRC: COD-02 - Conducting a FRAT Study in the Democratic Republic of Congo","Nutrition International - NTEAM","2018-07-12","https://www.en-net.org/question/3383.aspx",4381,NA,4382,NA,4385,NA
"Announcements & Nutritionists needed","Recruiting for consultancy in Indonesia: IDN-02 Operationalization of Integrated Nutrition Intervention (INI)","Nutrition International - NTEAM","2018-06-21","https://www.en-net.org/question/3364.aspx",4324,NA,4325,NA,4327,NA
"Announcements & Nutritionists needed","Recruiting for consultancy in Nigeria: TA to Support In-depth Institutional Review for Effective Coordination and Implementation of Nutrition Actions in Nigeria","Nutrition International - NTEAM","2018-06-05","https://www.en-net.org/question/3342.aspx",4128,NA,4129,NA,4131,NA
"Announcements & Nutritionists needed","Recruiting for consultancy in Uganda: UGA-02 - Support development of Scaling Up Nutrition Business (SBN) Network Strategic Plan and initiate SBN platform in Uganda","Nutrition International - NTEAM","2018-06-05","https://www.en-net.org/question/3343.aspx",4340,NA,4341,NA,4343,NA
"Announcements & Nutritionists needed","Recruiting for technical assistance consultancy to develop Mozambique Nutrition Financial Tracking, Budgeting and Resource Mobilization Framework","Nutrition International - NTEAM","2019-06-11","https://www.en-net.org/question/3694.aspx",3713,NA,3714,NA,3716,NA
